transaction_id,customer_id,date,amount,service_type
T0000571,C02710,5/11/2025,105.74,Airtime
T0000572,C02986,6/20/2025,46.82,Bills
T0000573,C00037,6/29/2025,26.56,Transfers
T0000574,C00130,11/24/2024,42.16,Bills
T0000575,C01820,5/15/2024,105.2,Savings
T0000576,C02637,5/27/2024,71.33,Airtime
T0000577,C00641,8/28/2024,64.79,Savings
T0000578,C01657,7/11/2024,141.07,Savings
T0000579,C00775,5/12/2025,23.97,Airtime
T0000580,C02240,4/28/2025,99.87,Airtime
T0000581,C01509,1/18/2025,155.11,Lending
T0000582,C01140,4/16/2024,17.11,Bills
T0000583,C02361,6/14/2025,74.53,Transfers
T0000584,C02641,10/29/2024,155,Savings
T0000585,C01946,11/29/2024,27.9,Bills
T0000586,C02714,3/12/2024,62.33,Transfers
T0000587,C02688,7/20/2024,34.05,Transfers
T0000588,C00475,2/8/2024,66.36,Transfers
T0000589,C00208,6/22/2025,23.36,Airtime
T0000590,C02986,6/7/2025,10.31,Bills
T0000591,C01556,6/29/2025,19.51,Savings
T0000592,C02280,4/22/2025,107.92,Transfers
T0000593,C02290,12/12/2024,76.24,Transfers
T0000594,C02477,3/4/2024,113.34,Lending
T0000595,C02442,9/3/2024,45.76,Airtime
T0000596,C02946,4/28/2025,105.67,Transfers
T0000597,C00821,1/24/2024,52.37,Savings
T0000598,C02278,8/23/2024,133.06,Bills
T0000599,C00800,7/13/2024,57.05,Transfers
T0000600,C01577,6/11/2025,47.68,Transfers
T0000601,C02891,4/7/2024,55.21,Transfers
T0000602,C01777,12/19/2024,110.18,Savings
T0000603,C00545,1/5/2024,49.29,Transfers
T0000604,C00156,5/12/2024,38.94,Transfers
T0000605,C00072,6/10/2025,42.46,Lending
T0000606,C01313,4/9/2025,154.71,Transfers
T0000607,C00903,2/15/2024,79.71,Transfers
T0000608,C00010,3/6/2025,82.18,Savings
T0000609,C00910,4/15/2024,92.37,Bills
T0000610,C01404,2/13/2025,51.35,Transfers
T0000611,C01355,1/19/2024,88.67,Savings
T0000612,C02032,5/3/2024,67.54,Lending
T0000613,C00776,6/7/2024,21.67,Lending
T0000614,C01771,1/1/2024,126.51,Transfers
T0000615,C00238,10/30/2024,63.31,Transfers
T0000616,C00936,3/6/2025,40.5,Transfers
T0000617,C00603,3/14/2025,29.61,Transfers
T0000618,C02784,4/6/2024,93.27,Bills
T0000619,C00178,3/13/2025,52.21,Transfers
T0000620,C01359,8/3/2024,45.18,Transfers
T0000621,C02188,10/28/2024,104.44,Bills
T0000622,C01237,3/9/2024,30.52,Transfers
T0000623,C02149,8/13/2024,71.73,Bills
T0000624,C01092,4/2/2025,117.49,Bills
T0000625,C01359,4/8/2024,76.05,Savings
T0000626,C00629,3/17/2025,42.87,Transfers
T0000627,C01578,6/9/2025,22.69,Transfers
T0000628,C01244,4/9/2025,54.33,Bills
T0000629,C00774,4/15/2024,22.36,Transfers
T0000630,C00640,4/1/2024,23.58,Bills
T0000631,C01321,5/28/2025,7.18,Transfers
T0000632,C01048,6/25/2024,31.16,Transfers
T0000633,C00630,4/25/2025,48.41,Savings
T0000634,C02205,10/13/2024,146.85,Airtime
T0000635,C01175,6/24/2024,148.69,Transfers
T0000636,C01624,6/1/2024,51.78,Airtime
T0000637,C02412,7/23/2024,48.72,Lending
T0000638,C00229,4/3/2025,104.11,Airtime
T0000639,C01847,1/18/2025,150.22,Bills
T0000640,C01530,5/9/2025,35.99,Bills
T0000641,C01333,3/2/2024,32.89,Airtime
T0000642,C01457,12/17/2024,52.02,Bills
T0000643,C00619,6/6/2024,30.18,Transfers
T0000644,C02587,9/13/2024,51.02,Airtime
T0000645,C00171,5/31/2024,292.71,Bills
T0000646,C01760,11/13/2024,13.62,Bills
T0000647,C01679,8/4/2024,74.42,Airtime
T0000648,C00868,1/18/2024,101.86,Savings
T0000649,C00947,6/23/2025,201.9,Bills
T0000650,C01987,1/21/2025,67.22,Airtime
T0000651,C02842,5/13/2025,29.61,Savings
T0000652,C01406,1/9/2024,31.71,Savings
T0000653,C00869,11/22/2024,121.32,Bills
T0000654,C00923,1/16/2025,10.44,Bills
T0000655,C00682,3/2/2025,48.42,Airtime
T0000656,C01660,7/12/2024,48.63,Savings
T0000657,C00401,5/10/2024,35.5,Bills
T0000658,C01896,12/2/2024,38.73,Airtime
T0000659,C02377,4/7/2025,54.38,Transfers
T0000660,C02749,6/30/2024,16.82,Lending
T0000661,C02013,8/27/2024,36.98,Bills
T0000662,C01686,11/23/2024,83.22,Bills
T0000663,C01014,2/27/2024,135.42,Transfers
T0000664,C02629,12/30/2024,92.99,Airtime
T0000665,C02568,12/13/2024,127.56,Transfers
T0000666,C01604,5/31/2024,68.07,Savings
T0000667,C00073,6/25/2024,83.07,Airtime
T0000668,C00205,3/25/2025,72.93,Transfers
T0000669,C00580,8/1/2024,31.97,Lending
T0000670,C00015,11/13/2024,39.46,Transfers
T0000671,C00615,1/21/2025,78.26,Transfers
T0000672,C01905,4/28/2024,32.54,Transfers
T0000673,C00148,3/15/2024,23.65,Bills
T0000674,C02983,2/13/2025,80.75,Bills
T0000675,C00491,4/3/2025,87.04,Lending
T0000676,C02093,2/6/2024,74,Bills
T0000677,C02878,9/25/2024,50.31,Bills
T0000678,C00471,4/15/2025,209.44,Bills
T0000679,C01734,6/29/2025,53.04,Transfers
T0000680,C01918,2/21/2024,53.28,Transfers
T0000681,C02625,5/9/2025,43.71,Airtime
T0000682,C00651,1/5/2024,76.15,Bills
T0000683,C02493,5/15/2025,16.61,Transfers
T0000684,C01000,5/24/2024,18.87,Lending
T0000685,C00674,5/16/2025,88.48,Savings
T0000686,C00217,1/15/2025,148.31,Transfers
T0000687,C00491,5/4/2025,18.64,Transfers
T0000688,C01526,8/18/2024,92.62,Savings
T0000689,C02883,3/27/2024,29.39,Transfers
T0000690,C01199,9/9/2024,102.66,Transfers
T0000691,C00511,6/10/2024,130.58,Savings
T0000692,C00565,10/17/2024,36.99,Airtime
T0000693,C02573,6/19/2025,80.6,Airtime
T0000694,C01310,5/21/2024,51.45,Transfers
T0000695,C00246,1/18/2024,60.88,Airtime
T0000696,C01068,6/3/2024,143.58,Savings
T0000697,C00610,5/19/2025,103.39,Lending
T0000698,C02813,12/21/2024,99.35,Transfers
T0000699,C01580,6/19/2025,18.26,Bills
T0000700,C02297,11/2/2024,23.87,Transfers
T0000701,C00672,5/28/2024,198.69,Bills
T0000702,C01141,11/8/2024,104.21,Airtime
T0000703,C02476,5/1/2024,42.75,Transfers
T0000704,C02081,7/21/2024,149.17,Bills
T0000705,C00905,10/5/2024,137.51,Transfers
T0000706,C00169,10/28/2024,77.52,Bills
T0000707,C00381,3/28/2024,52.64,Transfers
T0000708,C01833,2/17/2024,64.3,Savings
T0000709,C00198,5/2/2025,70.22,Airtime
T0000710,C02820,3/15/2025,24.7,Transfers
T0000711,C00532,1/4/2024,63.4,Bills
T0000712,C02799,5/11/2025,27.48,Bills
T0000713,C02955,2/3/2025,65.86,Transfers
T0000714,C02661,2/3/2024,46.46,Savings
T0000715,C02874,10/2/2024,176.81,Bills
T0000716,C00901,10/20/2024,46.88,Airtime
T0000717,C02241,7/24/2024,19.85,Bills
T0000718,C01159,10/30/2024,37.14,Transfers
T0000719,C01280,6/11/2024,23.22,Savings
T0000720,C00100,5/25/2024,17.44,Transfers
T0000721,C00280,8/26/2024,14.09,Bills
T0000722,C00667,7/3/2024,67.7,Savings
T0000723,C02587,4/8/2024,40.42,Transfers
T0000724,C02670,4/28/2025,22.38,Bills
T0000725,C02983,4/28/2024,112.36,Bills
T0000726,C02066,1/9/2025,17.23,Transfers
T0000727,C01752,1/29/2025,46.15,Savings
T0000728,C01571,4/3/2025,69.26,Transfers
T0000729,C01612,1/28/2024,71.25,Bills
T0000730,C01320,5/16/2024,91.5,Airtime
T0000731,C01513,1/27/2024,28.78,Bills
T0000732,C01818,7/16/2024,25.79,Airtime
T0000733,C00087,3/16/2024,43.04,Transfers
T0000734,C01535,1/9/2024,56.24,Transfers
T0000735,C01489,5/7/2024,71.74,Savings
T0000736,C02261,5/22/2025,51.24,Airtime
T0000737,C02117,9/26/2024,106.76,Transfers
T0000738,C00947,6/19/2025,33.04,Bills
T0000739,C02976,1/26/2025,19.61,Bills
T0000740,C01339,5/16/2024,61.37,Savings
T0000741,C02328,2/25/2024,52.49,Savings
T0000742,C01370,9/4/2024,19.38,Airtime
T0000743,C00185,9/5/2024,192.1,Savings
T0000744,C01608,10/23/2024,71.37,Lending
T0000745,C00030,6/10/2024,92.07,Bills
T0000746,C02094,2/1/2025,84.38,Transfers
T0000747,C02462,3/15/2024,101.76,Lending
T0000748,C01299,6/22/2024,18.32,Savings
T0000749,C00195,3/28/2025,24.23,Airtime
T0000750,C01606,3/6/2024,136.56,Transfers
T0000751,C00831,1/5/2024,57.07,Transfers
T0000752,C01013,11/30/2024,59.85,Bills
T0000753,C00845,2/3/2024,30.09,Savings
T0000754,C00490,10/12/2024,82.87,Savings
T0000755,C01309,2/24/2025,46.36,Transfers
T0000756,C01624,11/28/2024,34.91,Airtime
T0000757,C00461,9/26/2024,85.45,Transfers
T0000758,C00748,7/26/2024,28.6,Bills
T0000759,C02591,2/9/2025,50.01,Bills
T0000760,C02292,5/12/2025,149.11,Transfers
T0000761,C00620,1/30/2025,18.81,Transfers
T0000762,C00417,8/27/2024,27.14,Lending
T0000763,C02306,11/17/2024,45.3,Airtime
T0000764,C00440,5/11/2024,105.44,Transfers
T0000765,C00656,3/28/2024,57.14,Lending
T0000766,C02777,3/14/2025,27.87,Lending
T0000767,C02122,9/27/2024,96.5,Bills
T0000768,C00839,7/8/2024,117.17,Transfers
T0000769,C00741,3/2/2025,39.85,Transfers
T0000770,C02800,2/27/2024,153.65,Transfers
T0000771,C01557,8/11/2024,19.04,Transfers
T0000772,C02168,2/22/2024,80.76,Bills
T0000773,C02815,12/10/2024,50.01,Transfers
T0000774,C02373,7/2/2024,132.41,Transfers
T0000775,C01253,1/2/2025,69.05,Transfers
T0000776,C01080,5/25/2025,39.15,Bills
T0000777,C01784,5/15/2024,71.63,Bills
T0000778,C02840,5/7/2024,135.56,Transfers
T0000779,C01370,10/25/2024,85.45,Transfers
T0000780,C02168,7/30/2024,60.84,Airtime
T0000781,C01392,5/6/2025,64.03,Transfers
T0000782,C02326,10/29/2024,51.21,Transfers
T0000783,C00900,6/1/2025,85.22,Airtime
T0000784,C02296,3/17/2024,105.99,Lending
T0000785,C02050,1/21/2024,101.98,Airtime
T0000786,C00220,2/11/2024,21.97,Lending
T0000787,C01035,4/19/2024,19.32,Airtime
T0000788,C00795,5/24/2024,76.54,Transfers
T0000789,C01062,9/12/2024,23.76,Transfers
T0000790,C01164,1/3/2025,48.78,Transfers
T0000791,C01866,1/10/2024,13.79,Bills
T0000792,C02000,4/30/2025,64.31,Savings
T0000793,C01181,9/15/2024,88.11,Savings
T0000794,C01940,3/12/2024,56.4,Transfers
T0000795,C01691,2/18/2025,57.63,Bills
T0000796,C00319,4/7/2025,189.6,Savings
T0000797,C00990,6/22/2025,91.01,Transfers
T0000798,C02667,4/12/2024,75.86,Transfers
T0000799,C02628,2/19/2025,35.62,Transfers
T0000800,C00380,2/22/2024,59.64,Transfers
T0000801,C01822,1/22/2025,114.7,Transfers
T0000802,C02822,1/12/2024,13.69,Transfers
T0000803,C02653,10/11/2024,67.24,Transfers
T0000804,C00211,3/5/2025,12.24,Transfers
T0000805,C02039,5/30/2024,89.88,Savings
T0000806,C02152,4/28/2024,115.12,Bills
T0000807,C00206,4/2/2025,145.67,Transfers
T0000808,C01789,8/11/2024,27.28,Bills
T0000809,C00081,11/15/2024,93.41,Airtime
T0000810,C01003,10/11/2024,22.68,Transfers
T0000811,C00583,6/17/2024,70.43,Lending
T0000812,C02710,11/13/2024,59.91,Bills
T0000813,C00031,9/23/2024,35.38,Savings
T0000814,C01956,6/10/2025,19.86,Bills
T0000815,C02877,1/23/2024,72.83,Bills
T0000816,C00266,7/22/2024,71.28,Airtime
T0000817,C00418,6/6/2024,36.85,Airtime
T0000818,C00449,3/14/2025,116.71,Bills
T0000819,C02479,8/7/2024,41.98,Airtime
T0000820,C00665,1/1/2024,42.04,Bills
T0000821,C02094,8/15/2024,184.68,Transfers
T0000822,C00573,2/26/2024,92.62,Lending
T0000823,C00733,8/14/2024,27.19,Transfers
T0000824,C00462,5/28/2025,141.46,Bills
T0000825,C02280,9/10/2024,98.38,Transfers
T0000826,C00893,6/11/2025,52.26,Airtime
T0000827,C00900,2/15/2024,136.05,Bills
T0000828,C00076,4/3/2025,42.53,Transfers
T0000829,C02429,4/3/2024,12.88,Savings
T0000830,C01692,3/2/2024,43.06,Transfers
T0000831,C00483,10/3/2024,57.06,Airtime
T0000832,C01570,10/9/2024,89.73,Transfers
T0000833,C02603,12/7/2024,34.12,Airtime
T0000834,C02312,5/3/2024,34.7,Bills
T0000835,C02783,3/2/2025,22.01,Transfers
T0000836,C00974,11/21/2024,11.5,Lending
T0000837,C01456,4/8/2025,48.67,Bills
T0000838,C00524,10/1/2024,46.16,Savings
T0000839,C00076,6/7/2024,48.04,Transfers
T0000840,C01878,10/2/2024,32,Airtime
T0000841,C01433,10/28/2024,154.23,Lending
T0000842,C02225,6/7/2025,127.59,Airtime
T0000843,C02834,10/7/2024,64.44,Savings
T0000844,C00701,9/26/2024,52.28,Bills
T0000845,C02886,1/18/2025,17.62,Savings
T0000846,C00451,9/20/2024,54.55,Airtime
T0000847,C02309,3/17/2024,58.31,Bills
T0000848,C01971,2/15/2025,183.9,Bills
T0000849,C00485,4/10/2024,46.7,Transfers
T0000850,C00706,2/11/2024,52.11,Transfers
T0000851,C02027,4/4/2024,8.38,Transfers
T0000852,C00845,3/25/2024,67.31,Transfers
T0000853,C01095,1/23/2025,41.47,Bills
T0000854,C00133,8/21/2024,46.65,Transfers
T0000855,C01924,10/2/2024,65.5,Transfers
T0000856,C00948,4/26/2024,32.4,Airtime
T0000857,C00597,1/22/2025,41.71,Transfers
T0000858,C02618,4/13/2024,110.51,Transfers
T0000859,C01638,2/23/2025,75.22,Savings
T0000860,C00990,10/24/2024,17.74,Bills
T0000861,C00142,3/14/2024,15.7,Airtime
T0000862,C01871,2/6/2025,47.77,Transfers
T0000863,C01981,3/25/2024,162.65,Transfers
T0000864,C02454,8/15/2024,129.24,Transfers
T0000865,C01990,1/14/2024,68.37,Bills
T0000866,C01623,5/14/2024,52.63,Transfers
T0000867,C02036,3/16/2024,57.22,Transfers
T0000868,C00004,4/13/2024,190.31,Bills
T0000869,C01884,4/8/2024,53.6,Transfers
T0000870,C00076,10/11/2024,24.15,Bills
T0000871,C02423,3/26/2025,26.61,Bills
T0000872,C01885,1/14/2024,33.89,Bills
T0000873,C01780,11/28/2024,22.11,Transfers
T0000874,C02149,10/14/2024,38.1,Transfers
T0000875,C01269,3/25/2024,44.65,Bills
T0000876,C00702,6/7/2025,23.87,Transfers
T0000877,C02300,10/30/2024,57.18,Savings
T0000878,C00345,8/20/2024,35.57,Transfers
T0000879,C02372,4/9/2025,27.47,Bills
T0000880,C02530,4/23/2025,17.56,Savings
T0000881,C00506,3/18/2025,36.04,Lending
T0000882,C01227,5/29/2025,56.25,Transfers
T0000883,C02352,4/19/2025,44.81,Bills
T0000884,C00491,6/20/2025,27.56,Transfers
T0000885,C00116,6/13/2024,95.78,Airtime
T0000886,C02034,3/16/2024,39.68,Airtime
T0000887,C01681,7/24/2024,59.66,Savings
T0000888,C00652,3/12/2025,35,Airtime
T0000889,C01330,5/7/2025,189.45,Transfers
T0000890,C00261,2/19/2025,88.25,Bills
T0000891,C02893,12/9/2024,93.67,Savings
T0000892,C02770,3/10/2025,68.67,Savings
T0000893,C02514,3/23/2025,132.88,Transfers
T0000894,C01295,3/22/2024,55.92,Bills
T0000895,C02891,5/28/2024,109.2,Airtime
T0000896,C01765,6/12/2024,243.86,Lending
T0000897,C00114,2/21/2025,91.16,Bills
T0000898,C02691,4/19/2025,41.84,Bills
T0000899,C02837,12/21/2024,28.43,Transfers
T0000900,C01043,6/25/2024,111.11,Savings
T0000901,C01113,9/4/2024,199.77,Savings
T0000902,C00235,4/26/2024,189.99,Transfers
T0000903,C01848,2/22/2024,22.49,Bills
T0000904,C00582,1/17/2025,10.66,Airtime
T0000905,C01763,6/20/2025,51.28,Transfers
T0000906,C02772,4/7/2025,106.12,Transfers
T0000907,C00914,2/3/2024,85.02,Bills
T0000908,C02659,5/31/2024,36.51,Airtime
T0000909,C00920,9/2/2024,82.18,Transfers
T0000910,C00602,10/20/2024,64.11,Lending
T0000911,C02019,4/23/2025,48.51,Transfers
T0000912,C01341,6/6/2024,8.41,Airtime
T0000913,C00641,2/20/2024,81.99,Lending
T0000914,C02137,8/25/2024,26.6,Bills
T0000915,C02620,3/2/2025,145.65,Transfers
T0000916,C00784,11/24/2024,41.46,Transfers
T0000917,C01305,3/11/2025,85.44,Transfers
T0000918,C01569,5/27/2025,33.38,Transfers
T0000919,C02635,3/28/2025,46.91,Transfers
T0000920,C00326,1/19/2025,80.55,Savings
T0000921,C00247,8/14/2024,122.32,Airtime
T0000922,C01479,9/29/2024,65.89,Transfers
T0000923,C00051,5/2/2025,46.47,Transfers
T0000924,C02742,11/26/2024,14.01,Lending
T0000925,C01981,2/25/2024,26.65,Savings
T0000926,C01861,10/28/2024,22.71,Transfers
T0000927,C00435,5/13/2024,72.34,Transfers
T0000928,C01934,8/28/2024,56.94,Savings
T0000929,C01320,6/12/2025,129.61,Bills
T0000930,C02637,7/8/2024,161.44,Bills
T0000931,C00795,10/12/2024,69.83,Savings
T0000932,C00110,6/14/2025,156.33,Transfers
T0000933,C02678,5/2/2025,45.87,Savings
T0000934,C00523,5/3/2025,47.38,Bills
T0000935,C02410,6/10/2025,105.11,Savings
T0000936,C00174,4/12/2024,47.25,Savings
T0000937,C02982,6/25/2025,42.73,Lending
T0000938,C01920,7/6/2024,90.52,Bills
T0000939,C02163,2/6/2025,62.09,Transfers
T0000940,C02582,5/22/2025,57.65,Transfers
T0000941,C01998,4/24/2025,40.08,Transfers
T0000942,C01672,12/8/2024,19.9,Lending
T0000943,C00697,6/15/2024,54.3,Savings
T0000944,C01143,2/25/2025,178.01,Transfers
T0000945,C02543,7/9/2024,49.88,Airtime
T0000946,C02761,3/22/2024,83.13,Bills
T0000947,C01036,1/21/2025,66.22,Transfers
T0000948,C01212,12/1/2024,47.8,Savings
T0000949,C00048,3/2/2024,30.8,Transfers
T0000950,C01626,6/21/2025,35.76,Bills
T0000951,C02565,4/22/2025,79.23,Savings
T0000952,C01465,11/10/2024,75.13,Transfers
T0000953,C00013,10/1/2024,46.3,Transfers
T0000954,C01438,7/7/2024,22.69,Bills
T0000955,C00696,8/20/2024,70.15,Lending
T0000956,C00053,4/21/2024,46.34,Transfers
T0000957,C00986,5/26/2024,85.93,Transfers
T0000958,C02909,10/23/2024,85.72,Airtime
T0000959,C00930,8/16/2024,67.14,Transfers
T0000960,C00594,5/4/2024,43.1,Savings
T0000961,C01689,4/11/2025,22.33,Transfers
T0000962,C02295,8/10/2024,34.58,Bills
T0000963,C02884,2/12/2024,36.73,Transfers
T0000964,C01334,5/23/2024,69.48,Savings
T0000965,C02182,1/4/2024,23.71,Transfers
T0000966,C00856,1/21/2025,65.65,Transfers
T0000967,C02168,3/20/2025,24.92,Bills
T0000968,C00191,6/29/2025,60.16,Airtime
T0000969,C02455,12/28/2024,76.51,Transfers
T0000970,C01170,8/15/2024,31.07,Lending
T0000971,C02951,2/21/2025,144.08,Airtime
T0000972,C00777,11/21/2024,37.38,Transfers
T0000973,C02000,6/12/2024,117.14,Airtime
T0000974,C00751,4/13/2025,61.38,Bills
T0000975,C00965,2/22/2025,20.21,Transfers
T0000976,C01429,9/7/2024,44.87,Savings
T0000977,C01527,6/24/2024,56.65,Savings
T0000978,C01738,6/16/2025,31.16,Savings
T0000979,C02983,7/3/2024,39.28,Transfers
T0000980,C00903,5/28/2024,29.25,Airtime
T0000981,C00933,8/22/2024,128.26,Airtime
T0000982,C01183,3/21/2025,15.87,Lending
T0000983,C02229,7/26/2024,41.72,Savings
T0000984,C00686,6/22/2025,57.31,Bills
T0000985,C02700,1/11/2025,43.25,Transfers
T0000986,C01386,2/15/2025,27.41,Bills
T0000987,C01020,11/22/2024,30.55,Transfers
T0000988,C00030,4/14/2024,57.95,Bills
T0000989,C00690,6/16/2025,42.06,Bills
T0000990,C01228,5/3/2025,26.28,Transfers
T0000991,C01392,5/27/2025,60.75,Bills
T0000992,C00209,7/2/2024,57.95,Savings
T0000993,C02749,3/3/2025,116.89,Transfers
T0000994,C00652,3/25/2025,12.64,Bills
T0000995,C01206,5/13/2025,51.79,Transfers
T0000996,C02946,8/17/2024,34.32,Savings
T0000997,C00358,5/5/2024,56.47,Bills
T0000998,C01838,1/3/2024,55.45,Transfers
T0000999,C01563,5/25/2025,81.23,Lending
T0001000,C00168,11/30/2024,390.57,Bills
T0001001,C00286,9/14/2024,90.91,Transfers
T0001002,C02325,4/18/2024,56.94,Savings
T0001003,C02144,9/15/2024,39.36,Transfers
T0001004,C00192,8/15/2024,54.53,Transfers
T0001005,C00440,2/14/2025,79.26,Airtime
T0001006,C01297,1/24/2024,59.24,Bills
T0001007,C00063,7/14/2024,41.71,Airtime
T0001008,C00934,6/6/2024,88.06,Bills
T0001009,C02659,6/8/2025,39.9,Bills
T0001010,C01150,5/21/2024,32.83,Bills
T0001011,C02333,1/1/2025,60.01,Lending
T0001012,C02433,6/3/2025,210.62,Airtime
T0001013,C00437,6/23/2025,9.3,Transfers
T0001014,C01385,2/1/2024,89.19,Lending
T0001015,C00242,6/19/2025,86.53,Bills
T0001016,C01118,3/29/2025,84.37,Savings
T0001017,C02669,5/6/2025,29.67,Lending
T0001018,C01324,5/12/2024,17.26,Transfers
T0001019,C01902,6/29/2025,36.03,Lending
T0001020,C02698,4/1/2024,122.4,Airtime
T0001021,C02302,6/27/2025,62.01,Airtime
T0001022,C01733,5/19/2025,25.23,Transfers
T0001023,C00821,2/21/2025,65.27,Savings
T0001024,C01428,7/15/2024,100.41,Transfers
T0001025,C02277,1/4/2025,22.39,Transfers
T0001026,C00407,11/7/2024,55.16,Lending
T0001027,C01757,2/2/2024,66.44,Lending
T0001028,C01208,12/7/2024,45.08,Transfers
T0001029,C00774,1/25/2024,26.06,Savings
T0001030,C02377,6/20/2025,86.67,Bills
T0001031,C02731,10/21/2024,96.01,Transfers
T0001032,C01858,3/14/2025,81.69,Lending
T0001033,C02587,10/3/2024,67.74,Bills
T0001034,C02441,3/16/2024,37.62,Bills
T0001035,C00910,2/23/2024,152.01,Transfers
T0001036,C00522,11/27/2024,28.64,Bills
T0001037,C02903,9/20/2024,30.77,Transfers
T0001038,C02730,3/25/2025,26.95,Savings
T0001039,C01199,12/21/2024,63.11,Savings
T0001040,C02658,5/16/2025,51.26,Transfers
T0001041,C01492,9/25/2024,18.74,Bills
T0001042,C01384,10/29/2024,22.98,Bills
T0001043,C02456,5/20/2024,32.42,Airtime
T0001044,C00346,3/12/2024,33.47,Savings
T0001045,C02494,8/16/2024,86.69,Lending
T0001046,C00717,5/14/2025,88.53,Savings
T0001047,C00506,5/19/2025,61.52,Bills
T0001048,C01760,5/17/2025,32.16,Transfers
T0001049,C02944,2/10/2025,98.86,Savings
T0001050,C01077,5/1/2025,58.38,Transfers
T0001051,C02689,4/18/2024,20.13,Savings
T0001052,C01569,2/10/2024,60.08,Lending
T0001053,C02357,4/18/2025,50.42,Lending
T0001054,C01286,10/27/2024,69.34,Transfers
T0001055,C02650,1/5/2025,65.23,Bills
T0001056,C00336,3/11/2025,54.28,Bills
T0001057,C02909,5/1/2025,77.42,Bills
T0001058,C02970,11/15/2024,43.84,Lending
T0001059,C02348,5/20/2024,90.86,Bills
T0001060,C00837,6/8/2024,96.27,Savings
T0001061,C00354,7/29/2024,99.37,Transfers
T0001062,C02936,7/21/2024,115.89,Transfers
T0001063,C01756,9/22/2024,28.54,Airtime
T0001064,C02289,12/14/2024,61.99,Transfers
T0001065,C00384,3/6/2025,45.14,Transfers
T0001066,C02226,6/8/2025,104.33,Bills
T0001067,C01137,6/20/2025,54.17,Transfers
T0001068,C00748,7/2/2024,125.41,Lending
T0001069,C01654,9/1/2024,71.25,Transfers
T0001070,C00993,2/22/2024,234.4,Transfers
T0001071,C00584,1/18/2024,84.98,Lending
T0001072,C01477,2/29/2024,18.37,Transfers
T0001073,C00059,1/20/2025,63.92,Airtime
T0001074,C01426,2/3/2024,77.94,Airtime
T0001075,C00924,3/19/2024,118.31,Transfers
T0001076,C02075,2/28/2024,98.35,Bills
T0001077,C02888,6/13/2025,62.19,Transfers
T0001078,C02464,3/16/2024,39.59,Transfers
T0001079,C00378,8/29/2024,76.49,Savings
T0001080,C02446,5/9/2024,64.91,Bills
T0001081,C02392,1/26/2025,60.67,Bills
T0001082,C01610,8/21/2024,75.21,Transfers
T0001083,C00087,10/6/2024,100.23,Transfers
T0001084,C02104,1/30/2025,99.34,Savings
T0001085,C01250,5/12/2024,194.24,Bills
T0001086,C00257,10/4/2024,51.47,Transfers
T0001087,C01839,3/31/2024,80.98,Savings
T0001088,C02980,3/25/2024,19.46,Airtime
T0001089,C01138,3/10/2024,87.07,Transfers
T0001090,C01510,3/7/2024,18.35,Transfers
T0001091,C00200,7/6/2024,55.34,Transfers
T0001092,C00712,3/11/2024,191.8,Savings
T0001093,C00289,3/23/2025,78.75,Bills
